customer_key,customer_id,country,signup_date,effective_from,effective_to,is_current
2469,925,SE,2021-06-18,2021-06-18,,True
2470,1143,FI,2021-06-19,2021-06-19,,True
2471,2484,FI,2021-06-20,2021-06-20,,True
2472,2613,NO,2021-06-20,2021-06-20,,True
2473,817,SE,2021-06-20,2021-06-20,,True
2474,4726,DK,2021-06-20,2021-06-20,,True
2475,1707,DK,2021-06-20,2021-06-20,,True
2476,3307,NO,2021-06-21,2021-06-21,,True
2477,4327,SE,2021-06-22,2021-06-22,,True
2478,3661,FI,2021-06-22,2021-06-22,,True
2479,4060,DK,2021-06-23,2021-06-23,,True
2480,1225,SE,2021-06-23,2021-06-23,,True
2481,975,FI,2021-06-24,2021-06-24,,True
2482,461,NO,2021-06-25,2021-06-25,,True
2483,3807,NO,2021-06-26,2021-06-26,,True
2484,663,SE,2021-06-26,2021-06-26,,True
2485,1316,FI,2021-06-26,2021-06-26,,True
2486,4788,SE,2021-06-27,2021-06-27,,True
2487,1494,NO,2021-06-27,2021-06-27,,True
2488,3440,SE,2021-06-27,2021-06-27,,True
2489,3555,FI,2021-06-28,2021-06-28,,True
2490,1372,DK,2021-06-28,2021-06-28,,True
2491,3515,FI,2021-06-28,2021-06-28,,True
2492,1265,NO,2021-06-28,2021-06-28,,True
2493,3012,FI,2021-06-29,2021-06-29,,True
2494,3238,DK,2021-06-29,2021-06-29,,True
2495,1346,DK,2021-06-29,2021-06-29,,True
2496,88,SE,2021-06-29,2021-06-29,,True
2497,4064,SE,2021-06-29,2021-06-29,,True
2498,4277,SE,2021-06-30,2021-06-30,,True
2499,791,NO,2021-06-30,2021-06-30,,True
2500,154,DK,2021-07-01,2021-07-01,,True
2501,2902,NO,2021-07-01,2021-07-01,,True
2502,3913,SE,2021-07-01,2021-07-01,,True
2503,502,SE,2021-07-02,2021-07-02,,True
2504,1967,SE,2021-07-02,2021-07-02,,True
2505,2571,NO,2021-07-03,2021-07-03,,True
2506,4655,FI,2021-07-03,2021-07-03,,True
2507,4606,NO,2021-07-03,2021-07-03,,True
2508,2590,DK,2021-07-03,2021-07-03,,True
2509,2204,DK,2021-07-04,2021-07-04,,True
2510,682,SE,2021-07-04,2021-07-04,,True
2511,3228,NO,2021-07-05,2021-07-05,,True
2512,1418,DK,2021-07-05,2021-07-05,,True
2513,1448,FI,2021-07-06,2021-07-06,,True
2514,2129,DK,2021-07-06,2021-07-06,,True
2515,640,FI,2021-07-06,2021-07-06,,True
2516,650,SE,2021-07-06,2021-07-06,,True
2517,2846,FI,2021-07-06,2021-07-06,,True
2518,3530,NO,2021-07-06,2021-07-06,,True
2519,2793,SE,2021-07-07,2021-07-07,,True
2520,4689,DK,2021-07-07,2021-07-07,,True
2521,4959,SE,2021-07-08,2021-07-08,,True
2522,4891,NO,2021-07-08,2021-07-08,,True
2523,2005,FI,2021-07-08,2021-07-08,,True
2524,982,FI,2021-07-08,2021-07-08,,True
2525,259,FI,2021-07-09,2021-07-09,,True
2526,3290,FI,2021-07-10,2021-07-10,,True
2527,2806,DK,2021-07-10,2021-07-10,,True
2528,818,DK,2021-07-10,2021-07-10,,True
2529,414,SE,2021-07-11,2021-07-11,,True
2530,601,SE,2021-07-11,2021-07-11,,True
2531,4974,FI,2021-07-11,2021-07-11,,True
2532,4914,SE,2021-07-12,2021-07-12,,True
2533,585,NO,2021-07-13,2021-07-13,,True
2534,3965,NO,2021-07-13,2021-07-13,,True
2535,2179,DK,2021-07-13,2021-07-13,,True
2536,417,SE,2021-07-13,2021-07-13,,True
2537,3043,SE,2021-07-13,2021-07-13,,True
2538,4127,NO,2021-07-14,2021-07-14,,True
2539,2455,SE,2021-07-14,2021-07-14,,True
2540,3645,NO,2021-07-14,2021-07-14,,True
2541,364,NO,2021-07-15,2021-07-15,,True
2542,3949,SE,2021-07-15,2021-07-15,,True
2543,1001,NO,2021-07-15,2021-07-15,,True
2544,3274,DK,2021-07-16,2021-07-16,,True
2545,3267,FI,2021-07-16,2021-07-16,,True
2546,4747,NO,2021-07-16,2021-07-16,,True
2547,1132,NO,2021-07-17,2021-07-17,,True
2548,4700,NO,2021-07-17,2021-07-17,,True
2549,486,NO,2021-07-18,2021-07-18,,True
2550,415,DK,2021-07-18,2021-07-18,,True
2551,81,DK,2021-07-18,2021-07-18,,True
2552,3936,NO,2021-07-18,2021-07-18,,True
2553,533,SE,2021-07-18,2021-07-18,,True
2554,1138,NO,2021-07-19,2021-07-19,,True
2555,1861,NO,2021-07-19,2021-07-19,,True
2556,1887,NO,2021-07-19,2021-07-19,,True
2557,3628,DK,2021-07-19,2021-07-19,,True
2558,2409,DK,2021-07-19,2021-07-19,,True
2559,4022,DK,2021-07-19,2021-07-19,,True
2560,908,DK,2021-07-19,2021-07-19,,True
2561,2186,DK,2021-07-19,2021-07-19,,True
2562,284,DK,2021-07-19,2021-07-19,,True
2563,4147,SE,2021-07-20,2021-07-20,,True
2564,1928,DK,2021-07-20,2021-07-20,,True
2565,4996,SE,2021-07-20,2021-07-20,,True
2566,3973,DK,2021-07-21,2021-07-21,,True
2567,3585,SE,2021-07-21,2021-07-21,,True
2568,2360,SE,2021-07-22,2021-07-22,,True
2569,4481,SE,2021-07-22,2021-07-22,,True
2570,3826,NO,2021-07-22,2021-07-22,,True
2571,4805,NO,2021-07-22,2021-07-22,,True
2572,951,DK,2021-07-22,2021-07-22,,True
2573,1415,NO,2021-07-22,2021-07-22,,True
2574,2568,NO,2021-07-22,2021-07-22,,True
2575,2291,NO,2021-07-23,2021-07-23,,True
2576,409,FI,2021-07-23,2021-07-23,,True
2577,1130,NO,2021-07-23,2021-07-23,,True
2578,3586,DK,2021-07-24,2021-07-24,,True
2579,3475,SE,2021-07-24,2021-07-24,,True
2580,2924,SE,2021-07-25,2021-07-25,,True
2581,3049,SE,2021-07-25,2021-07-25,,True
2582,2848,FI,2021-07-25,2021-07-25,,True
2583,3616,DK,2021-07-25,2021-07-25,,True
2584,844,DK,2021-07-25,2021-07-25,,True
2585,34,NO,2021-07-25,2021-07-25,,True
2586,316,FI,2021-07-25,2021-07-25,,True
2587,1287,NO,2021-07-25,2021-07-25,,True
2588,2764,SE,2021-07-26,2021-07-26,,True
2589,2738,NO,2021-07-26,2021-07-26,,True
2590,1333,DK,2021-07-26,2021-07-26,,True
2591,2699,FI,2021-07-26,2021-07-26,,True
2592,3975,NO,2021-07-26,2021-07-26,,True
2593,3860,SE,2021-07-27,2021-07-27,,True
2594,4830,DK,2021-07-27,2021-07-27,,True
2595,4992,DK,2021-07-27,2021-07-27,,True
2596,194,DK,2021-07-27,2021-07-27,,True
2597,3671,FI,2021-07-27,2021-07-27,,True
2598,1971,SE,2021-07-28,2021-07-28,,True
2599,3399,FI,2021-07-28,2021-07-28,,True
2600,1976,SE,2021-07-28,2021-07-28,,True
2601,144,FI,2021-07-29,2021-07-29,,True
2602,1466,NO,2021-07-29,2021-07-29,,True
2603,2201,SE,2021-07-30,2021-07-30,,True
2604,945,SE,2021-07-30,2021-07-30,,True
2605,4333,DK,2021-07-30,2021-07-30,,True
2606,1087,SE,2021-07-31,2021-07-31,,True
2607,1410,NO,2021-07-31,2021-07-31,,True
2608,1872,SE,2021-07-31,2021-07-31,,True
2609,69,FI,2021-08-02,2021-08-02,,True
2610,3292,FI,2021-08-02,2021-08-02,,True
2611,2457,DK,2021-08-02,2021-08-02,,True
2612,3528,NO,2021-08-04,2021-08-04,,True
2613,4537,FI,2021-08-04,2021-08-04,,True
2614,587,NO,2021-08-04,2021-08-04,,True
2615,1520,SE,2021-08-04,2021-08-04,,True
2616,1422,SE,2021-08-04,2021-08-04,,True
2617,1183,FI,2021-08-04,2021-08-04,,True
2618,2552,SE,2021-08-04,2021-08-04,,True
2619,3873,DK,2021-08-05,2021-08-05,,True
2620,4478,FI,2021-08-05,2021-08-05,,True
2621,4452,FI,2021-08-05,2021-08-05,,True
2622,1701,SE,2021-08-05,2021-08-05,,True
2623,3726,FI,2021-08-05,2021-08-05,,True
2624,1635,SE,2021-08-06,2021-08-06,,True
2625,4910,DK,2021-08-06,2021-08-06,,True
2626,3003,NO,2021-08-06,2021-08-06,,True
2627,2687,DK,2021-08-07,2021-08-07,,True
2628,868,NO,2021-08-09,2021-08-09,,True
2629,3357,NO,2021-08-10,2021-08-10,,True
2630,2850,NO,2021-08-11,2021-08-11,,True
2631,4710,NO,2021-08-11,2021-08-11,,True
2632,4246,SE,2021-08-12,2021-08-12,,True
2633,3687,SE,2021-08-12,2021-08-12,,True
2634,1324,NO,2021-08-13,2021-08-13,,True
2635,4845,DK,2021-08-14,2021-08-14,,True
2636,3775,SE,2021-08-16,2021-08-16,,True
2637,871,SE,2021-08-17,2021-08-17,,True
2638,4129,FI,2021-08-18,2021-08-18,,True
2639,4106,SE,2021-08-20,2021-08-20,,True
2640,1096,NO,2021-08-20,2021-08-20,,True
2641,2643,SE,2021-08-20,2021-08-20,,True
2642,978,FI,2021-08-20,2021-08-20,,True
2643,1027,NO,2021-08-21,2021-08-21,,True
2644,2394,DK,2021-08-21,2021-08-21,,True
2645,43,NO,2021-08-21,2021-08-21,,True
2646,641,NO,2021-08-21,2021-08-21,,True
2647,3779,SE,2021-08-22,2021-08-22,,True
2648,2637,DK,2021-08-22,2021-08-22,,True
2649,1417,SE,2021-08-22,2021-08-22,,True
2650,2597,DK,2021-08-23,2021-08-23,,True
2651,171,FI,2021-08-23,2021-08-23,,True
2652,1756,FI,2021-08-24,2021-08-24,,True
2653,4306,FI,2021-08-24,2021-08-24,,True
2654,3375,NO,2021-08-24,2021-08-24,,True
2655,3463,FI,2021-08-24,2021-08-24,,True
2656,1828,FI,2021-08-25,2021-08-25,,True
2657,2684,SE,2021-08-25,2021-08-25,,True
2658,815,FI,2021-08-25,2021-08-25,,True
2659,4957,FI,2021-08-26,2021-08-26,,True
2660,4080,SE,2021-08-26,2021-08-26,,True
2661,1736,FI,2021-08-26,2021-08-26,,True
2662,4981,NO,2021-08-26,2021-08-26,,True
2663,3349,FI,2021-08-27,2021-08-27,,True
2664,1884,SE,2021-08-27,2021-08-27,,True
2665,1649,SE,2021-08-28,2021-08-28,,True
2666,2558,DK,2021-08-28,2021-08-28,,True
2667,719,FI,2021-08-28,2021-08-28,,True
2668,1490,SE,2021-08-29,2021-08-29,,True
2669,3915,SE,2021-08-29,2021-08-29,,True
2670,681,FI,2021-08-29,2021-08-29,,True
2671,307,FI,2021-08-29,2021-08-29,,True
2672,4489,NO,2021-08-30,2021-08-30,,True
2673,274,FI,2021-08-31,2021-08-31,,True
2674,2037,NO,2021-08-31,2021-08-31,,True
2675,3647,NO,2021-09-01,2021-09-01,,True
2676,4349,FI,2021-09-01,2021-09-01,,True
2677,695,NO,2021-09-01,2021-09-01,,True
2678,218,SE,2021-09-01,2021-09-01,,True
2679,4600,DK,2021-09-01,2021-09-01,,True
2680,491,FI,2021-09-03,2021-09-03,,True
2681,2088,SE,2021-09-03,2021-09-03,,True
2682,238,NO,2021-09-03,2021-09-03,,True
2683,156,NO,2021-09-04,2021-09-04,,True
2684,4722,SE,2021-09-04,2021-09-04,,True
2685,1414,FI,2021-09-04,2021-09-04,,True
2686,2509,FI,2021-09-04,2021-09-04,,True
2687,4439,NO,2021-09-05,2021-09-05,,True
2688,3947,SE,2021-09-05,2021-09-05,,True
2689,4761,DK,2021-09-05,2021-09-05,,True
2690,2232,SE,2021-09-05,2021-09-05,,True
2691,2556,NO,2021-09-06,2021-09-06,,True
2692,1696,FI,2021-09-06,2021-09-06,,True
2693,761,FI,2021-09-07,2021-09-07,,True
2694,3589,SE,2021-09-08,2021-09-08,,True
2695,4267,SE,2021-09-09,2021-09-09,,True
2696,3668,FI,2021-09-09,2021-09-09,,True
2697,5000,FI,2021-09-09,2021-09-09,,True
2698,1531,NO,2021-09-09,2021-09-09,,True
2699,4346,NO,2021-09-10,2021-09-10,,True
2700,4304,FI,2021-09-10,2021-09-10,,True
2701,1723,DK,2021-09-10,2021-09-10,,True
2702,1377,FI,2021-09-10,2021-09-10,,True
2703,1728,SE,2021-09-11,2021-09-11,,True
2704,3351,FI,2021-09-11,2021-09-11,,True
2705,1970,SE,2021-09-11,2021-09-11,,True
2706,246,NO,2021-09-11,2021-09-11,,True
2707,2534,NO,2021-09-12,2021-09-12,,True
2708,4649,SE,2021-09-12,2021-09-12,,True
2709,4187,NO,2021-09-12,2021-09-12,,True
2710,993,NO,2021-09-12,2021-09-12,,True
2711,563,DK,2021-09-12,2021-09-12,,True
2712,2236,FI,2021-09-13,2021-09-13,,True
2713,3280,FI,2021-09-13,2021-09-13,,True
2714,4059,DK,2021-09-14,2021-09-14,,True
2715,1567,SE,2021-09-14,2021-09-14,,True
2716,1668,SE,2021-09-15,2021-09-15,,True
2717,2336,FI,2021-09-15,2021-09-15,,True
2718,3506,NO,2021-09-15,2021-09-15,,True
2719,3037,SE,2021-09-16,2021-09-16,,True
2720,3718,NO,2021-09-18,2021-09-18,,True
2721,2971,FI,2021-09-18,2021-09-18,,True
2722,4335,FI,2021-09-18,2021-09-18,,True
2723,298,DK,2021-09-18,2021-09-18,,True
2724,4114,FI,2021-09-18,2021-09-18,,True
2725,4065,DK,2021-09-18,2021-09-18,,True
2726,3411,FI,2021-09-19,2021-09-19,,True
2727,851,DK,2021-09-19,2021-09-19,,True
2728,3594,SE,2021-09-19,2021-09-19,,True
2729,4725,DK,2021-09-20,2021-09-20,,True
2730,3631,FI,2021-09-20,2021-09-20,,True
2731,2422,DK,2021-09-20,2021-09-20,,True
2732,910,NO,2021-09-20,2021-09-20,,True
2733,3568,DK,2021-09-20,2021-09-20,,True
2734,4497,DK,2021-09-20,2021-09-20,,True
2735,2915,SE,2021-09-20,2021-09-20,,True
2736,3828,DK,2021-09-21,2021-09-21,,True
2737,4647,FI,2021-09-23,2021-09-23,,True
2738,4369,NO,2021-09-23,2021-09-23,,True
2739,473,DK,2021-09-23,2021-09-23,,True
2740,1100,DK,2021-09-23,2021-09-23,,True
2741,2242,DK,2021-09-23,2021-09-23,,True
2742,3971,FI,2021-09-23,2021-09-23,,True
2743,2157,FI,2021-09-23,2021-09-23,,True
2744,1157,NO,2021-09-23,2021-09-23,,True
2745,807,FI,2021-09-24,2021-09-24,,True
2746,1566,DK,2021-09-24,2021-09-24,,True
2747,1213,NO,2021-09-24,2021-09-24,,True
2748,3189,NO,2021-09-24,2021-09-24,,True
2749,4730,DK,2021-09-26,2021-09-26,,True
2750,1240,DK,2021-09-26,2021-09-26,,True
2751,3241,NO,2021-09-26,2021-09-26,,True
2752,3125,SE,2021-09-26,2021-09-26,,True
2753,2171,DK,2021-09-27,2021-09-27,,True
2754,1142,SE,2021-09-27,2021-09-27,,True
2755,4738,SE,2021-09-27,2021-09-27,,True
2756,4184,DK,2021-09-27,2021-09-27,,True
2757,2610,FI,2021-09-28,2021-09-28,,True
2758,3923,NO,2021-09-28,2021-09-28,,True
2759,357,NO,2021-09-29,2021-09-29,,True
2760,2584,NO,2021-09-29,2021-09-29,,True
2761,3095,SE,2021-09-29,2021-09-29,,True
2762,2288,SE,2021-09-29,2021-09-29,,True
2763,4531,DK,2021-09-29,2021-09-29,,True
2764,339,FI,2021-09-30,2021-09-30,,True
2765,3716,NO,2021-09-30,2021-09-30,,True
2766,3563,FI,2021-09-30,2021-09-30,,True
2767,2812,SE,2021-10-01,2021-10-01,,True
2768,1379,NO,2021-10-01,2021-10-01,,True
2769,3823,FI,2021-10-01,2021-10-01,,True
2770,3219,SE,2021-10-03,2021-10-03,,True
2771,2691,FI,2021-10-03,2021-10-03,,True
2772,2765,SE,2021-10-04,2021-10-04,,True
2773,2045,FI,2021-10-04,2021-10-04,,True
2774,446,DK,2021-10-04,2021-10-04,,True
2775,3483,SE,2021-10-05,2021-10-05,,True
2776,3950,DK,2021-10-06,2021-10-06,,True
2777,4444,FI,2021-10-06,2021-10-06,,True
2778,4475,DK,2021-10-07,2021-10-07,,True
2779,3345,NO,2021-10-08,2021-10-08,,True
2780,935,FI,2021-10-08,2021-10-08,,True
2781,4367,SE,2021-10-09,2021-10-09,,True
2782,314,DK,2021-10-09,2021-10-09,,True
2783,3886,NO,2021-10-09,2021-10-09,,True
2784,2719,DK,2021-10-09,2021-10-09,,True
2785,3517,DK,2021-10-10,2021-10-10,,True
2786,904,DK,2021-10-11,2021-10-11,,True
2787,312,DK,2021-10-11,2021-10-11,,True
2788,3698,SE,2021-10-12,2021-10-12,,True
2789,1573,NO,2021-10-12,2021-10-12,,True
2790,2963,FI,2021-10-12,2021-10-12,,True
2791,2991,NO,2021-10-13,2021-10-13,,True
2792,3763,DK,2021-10-13,2021-10-13,,True
2793,4812,FI,2021-10-14,2021-10-14,,True
2794,3294,SE,2021-10-14,2021-10-14,,True
2795,2136,SE,2021-10-14,2021-10-14,,True
2796,2745,SE,2021-10-14,2021-10-14,,True
2797,3849,SE,2021-10-15,2021-10-15,,True
2798,125,SE,2021-10-15,2021-10-15,,True
2799,4664,SE,2021-10-15,2021-10-15,,True
2800,1950,DK,2021-10-15,2021-10-15,,True
2801,3160,DK,2021-10-16,2021-10-16,,True
2802,1364,NO,2021-10-16,2021-10-16,,True
2803,1354,NO,2021-10-16,2021-10-16,,True
2804,3899,DK,2021-10-17,2021-10-17,,True
2805,2927,FI,2021-10-18,2021-10-18,,True
2806,522,DK,2021-10-19,2021-10-19,,True
2807,583,FI,2021-10-19,2021-10-19,,True
2808,1687,FI,2021-10-19,2021-10-19,,True
2809,4815,FI,2021-10-19,2021-10-19,,True
2810,3048,NO,2021-10-20,2021-10-20,,True
2811,3624,FI,2021-10-21,2021-10-21,,True
2812,2073,FI,2021-10-21,2021-10-21,,True
2813,1878,NO,2021-10-22,2021-10-22,,True
2814,932,FI,2021-10-22,2021-10-22,,True
2815,3706,DK,2021-10-22,2021-10-22,,True
2816,2130,FI,2021-10-22,2021-10-22,,True
2817,1891,NO,2021-10-23,2021-10-23,,True
2818,2656,SE,2021-10-23,2021-10-23,,True
2819,2313,DK,2021-10-23,2021-10-23,,True
2820,2497,FI,2021-10-24,2021-10-24,,True
2821,4986,DK,2021-10-24,2021-10-24,,True
2822,1693,FI,2021-10-24,2021-10-24,,True
2823,2586,NO,2021-10-25,2021-10-25,,True
2824,4680,FI,2021-10-25,2021-10-25,,True
2825,959,NO,2021-10-25,2021-10-25,,True
2826,452,NO,2021-10-26,2021-10-26,,True
2827,3678,NO,2021-10-27,2021-10-27,,True
2828,1467,NO,2021-10-27,2021-10-27,,True
2829,3925,NO,2021-10-27,2021-10-27,,True
2830,2334,SE,2021-10-28,2021-10-28,,True
2831,3088,FI,2021-10-28,2021-10-28,,True
2832,2257,DK,2021-10-28,2021-10-28,,True
2833,2259,FI,2021-10-28,2021-10-28,,True
2834,1253,FI,2021-10-28,2021-10-28,,True
2835,4316,DK,2021-10-28,2021-10-28,,True
2836,2407,NO,2021-10-29,2021-10-29,,True
2837,2330,NO,2021-10-30,2021-10-30,,True
2838,3310,NO,2021-10-30,2021-10-30,,True
2839,680,NO,2021-10-31,2021-10-31,,True
2840,518,NO,2021-10-31,2021-10-31,,True
2841,1800,SE,2021-10-31,2021-10-31,,True
2842,3921,DK,2021-11-01,2021-11-01,,True
2843,3592,DK,2021-11-02,2021-11-02,,True
2844,4353,DK,2021-11-02,2021-11-02,,True
2845,941,FI,2021-11-02,2021-11-02,,True
2846,2287,DK,2021-11-02,2021-11-02,,True
2847,1491,SE,2021-11-02,2021-11-02,,True
2848,694,FI,2021-11-03,2021-11-03,,True
2849,3609,DK,2021-11-03,2021-11-03,,True
2850,351,FI,2021-11-04,2021-11-04,,True
2851,4865,SE,2021-11-04,2021-11-04,,True
2852,3581,DK,2021-11-05,2021-11-05,,True
2853,4702,DK,2021-11-05,2021-11-05,,True
2854,3540,SE,2021-11-05,2021-11-05,,True
2855,1741,FI,2021-11-05,2021-11-05,,True
2856,1757,SE,2021-11-06,2021-11-06,,True
2857,2726,NO,2021-11-07,2021-11-07,,True
2858,4586,SE,2021-11-07,2021-11-07,,True
2859,598,DK,2021-11-08,2021-11-08,,True
2860,3405,SE,2021-11-08,2021-11-08,,True
2861,1683,SE,2021-11-08,2021-11-08,,True
2862,311,FI,2021-11-08,2021-11-08,,True
2863,3127,NO,2021-11-08,2021-11-08,,True
2864,3960,FI,2021-11-08,2021-11-08,,True
2865,1238,FI,2021-11-09,2021-11-09,,True
2866,3124,DK,2021-11-09,2021-11-09,,True
2867,2865,NO,2021-11-09,2021-11-09,,True
2868,2715,NO,2021-11-09,2021-11-09,,True
2869,2645,SE,2021-11-10,2021-11-10,,True
2870,590,SE,2021-11-10,2021-11-10,,True
2871,2847,NO,2021-11-10,2021-11-10,,True
2872,2105,FI,2021-11-10,2021-11-10,,True
2873,3599,FI,2021-11-11,2021-11-11,,True
2874,2047,NO,2021-11-11,2021-11-11,,True
2875,4570,DK,2021-11-12,2021-11-12,,True
2876,1579,NO,2021-11-12,2021-11-12,,True
2877,3605,NO,2021-11-12,2021-11-12,,True
2878,2592,NO,2021-11-13,2021-11-13,,True
2879,2413,NO,2021-11-13,2021-11-13,,True
2880,3945,SE,2021-11-14,2021-11-14,,True
2881,1191,DK,2021-11-14,2021-11-14,,True
2882,2834,SE,2021-11-15,2021-11-15,,True
2883,3226,FI,2021-11-15,2021-11-15,,True
2884,798,DK,2021-11-15,2021-11-15,,True
2885,2944,DK,2021-11-16,2021-11-16,,True
2886,4160,SE,2021-11-16,2021-11-16,,True
2887,4158,FI,2021-11-16,2021-11-16,,True
2888,2633,SE,2021-11-17,2021-11-17,,True
2889,175,FI,2021-11-17,2021-11-17,,True
2890,270,DK,2021-11-18,2021-11-18,,True
2891,838,SE,2021-11-18,2021-11-18,,True
2892,2513,NO,2021-11-19,2021-11-19,,True
2893,660,NO,2021-11-19,2021-11-19,,True
2894,2747,SE,2021-11-19,2021-11-19,,True
2895,1527,DK,2021-11-21,2021-11-21,,True
2896,3651,NO,2021-11-21,2021-11-21,,True
2897,263,SE,2021-11-22,2021-11-22,,True
2898,2325,DK,2021-11-22,2021-11-22,,True
2899,3534,NO,2021-11-22,2021-11-22,,True
2900,2887,FI,2021-11-23,2021-11-23,,True
2901,1504,DK,2021-11-23,2021-11-23,,True
2902,3145,DK,2021-11-24,2021-11-24,,True
2903,1729,NO,2021-11-25,2021-11-25,,True
2904,4640,FI,2021-11-25,2021-11-25,,True
2905,3448,DK,2021-11-25,2021-11-25,,True
2906,378,SE,2021-11-25,2021-11-25,,True
2907,4018,SE,2021-11-25,2021-11-25,,True
2908,153,SE,2021-11-26,2021-11-26,,True
2909,318,SE,2021-11-26,2021-11-26,,True
2910,2520,SE,2021-11-26,2021-11-26,,True
2911,3215,SE,2021-11-26,2021-11-26,,True
2912,3888,SE,2021-11-27,2021-11-27,,True
2913,4796,NO,2021-11-27,2021-11-27,,True
2914,4979,NO,2021-11-28,2021-11-28,,True
2915,1895,SE,2021-11-29,2021-11-29,,True
2916,190,NO,2021-11-29,2021-11-29,,True
2917,3128,FI,2021-11-29,2021-11-29,,True
2918,2512,SE,2021-11-30,2021-11-30,,True
2919,47,FI,2021-11-30,2021-11-30,,True
2920,1349,FI,2021-12-01,2021-12-01,,True
2921,543,DK,2021-12-01,2021-12-01,,True
2922,3285,SE,2021-12-01,2021-12-01,,True
2923,2274,NO,2021-12-02,2021-12-02,,True
2924,228,NO,2021-12-02,2021-12-02,,True
2925,2147,SE,2021-12-03,2021-12-03,,True
2926,2972,NO,2021-12-03,2021-12-03,,True
2927,3142,SE,2021-12-03,2021-12-03,,True
2928,1826,SE,2021-12-04,2021-12-04,,True
2929,1101,DK,2021-12-04,2021-12-04,,True
2930,3696,DK,2021-12-04,2021-12-04,,True
2931,4010,FI,2021-12-04,2021-12-04,,True
2932,309,FI,2021-12-05,2021-12-05,,True
2933,2769,SE,2021-12-05,2021-12-05,,True
2934,4181,DK,2021-12-05,2021-12-05,,True
2935,2175,SE,2021-12-05,2021-12-05,,True
2936,82,FI,2021-12-05,2021-12-05,,True
2937,1380,NO,2021-12-05,2021-12-05,,True
2938,22,SE,2021-12-05,2021-12-05,,True
2939,2465,SE,2021-12-06,2021-12-06,,True
2940,1383,DK,2021-12-06,2021-12-06,,True
2941,512,NO,2021-12-06,2021-12-06,,True
2942,2393,FI,2021-12-06,2021-12-06,,True
2943,4529,FI,2021-12-06,2021-12-06,,True
2944,4771,FI,2021-12-07,2021-12-07,,True
2945,1781,NO,2021-12-07,2021-12-07,,True
2946,2023,NO,2021-12-08,2021-12-08,,True
2947,957,FI,2021-12-08,2021-12-08,,True
2948,2980,SE,2021-12-09,2021-12-09,,True
2949,3016,FI,2021-12-09,2021-12-09,,True
2950,2470,FI,2021-12-09,2021-12-09,,True
2951,3208,DK,2021-12-09,2021-12-09,,True
2952,1193,SE,2021-12-10,2021-12-10,,True
2953,1501,DK,2021-12-10,2021-12-10,,True
2954,3282,SE,2021-12-10,2021-12-10,,True
2955,3602,FI,2021-12-11,2021-12-11,,True
2956,678,FI,2021-12-12,2021-12-12,,True
2957,4610,SE,2021-12-12,2021-12-12,,True
2958,2323,NO,2021-12-13,2021-12-13,,True
2959,185,SE,2021-12-13,2021-12-13,,True
2960,64,SE,2021-12-14,2021-12-14,,True
2961,4217,NO,2021-12-14,2021-12-14,,True
2962,3690,FI,2021-12-15,2021-12-15,,True
2963,2349,FI,2021-12-15,2021-12-15,,True
2964,3764,FI,2021-12-15,2021-12-15,,True
2965,4997,NO,2021-12-16,2021-12-16,,True
2966,2563,FI,2021-12-16,2021-12-16,,True
2967,622,NO,2021-12-16,2021-12-16,,True
2968,261,SE,2021-12-16,2021-12-16,,True
2969,2528,SE,2021-12-17,2021-12-17,,True
2970,2618,DK,2021-12-17,2021-12-17,,True
2971,3948,DK,2021-12-17,2021-12-17,,True
2972,4919,DK,2021-12-18,2021-12-18,,True
2973,1634,DK,2021-12-19,2021-12-19,,True
2974,1733,DK,2021-12-19,2021-12-19,,True
2975,692,NO,2021-12-19,2021-12-19,,True
2976,1665,DK,2021-12-19,2021-12-19,,True
2977,3038,FI,2021-12-20,2021-12-20,,True
2978,4355,DK,2021-12-21,2021-12-21,,True
2979,4527,SE,2021-12-21,2021-12-21,,True
2980,2,FI,2021-12-22,2021-12-22,,True
2981,4084,SE,2021-12-22,2021-12-22,,True
2982,1260,DK,2021-12-22,2021-12-22,,True
2983,2337,DK,2021-12-22,2021-12-22,,True
2984,1273,DK,2021-12-23,2021-12-23,,True
2985,3552,SE,2021-12-23,2021-12-23,,True
2986,4856,FI,2021-12-23,2021-12-23,,True
2987,2227,DK,2021-12-26,2021-12-26,,True
2988,1605,FI,2021-12-27,2021-12-27,,True
2989,2782,NO,2021-12-27,2021-12-27,,True
2990,2203,DK,2021-12-28,2021-12-28,,True
2991,233,FI,2021-12-28,2021-12-28,,True
2992,2398,DK,2021-12-28,2021-12-28,,True
2993,4227,SE,2021-12-28,2021-12-28,,True
2994,2284,FI,2021-12-30,2021-12-30,,True
2995,1818,DK,2021-12-30,2021-12-30,,True
2996,1838,FI,2021-12-30,2021-12-30,,True
2997,151,DK,2021-12-31,2021-12-31,,True
2998,61,DK,2021-12-31,2021-12-31,,True
2999,3820,DK,2022-01-01,2022-01-01,,True
3000,2085,SE,2022-01-01,2022-01-01,,True
3001,527,DK,2022-01-01,2022-01-01,,True
3002,4027,SE,2022-01-02,2022-01-02,,True
3003,541,DK,2022-01-02,2022-01-02,,True
3004,1935,DK,2022-01-02,2022-01-02,,True
3005,2454,DK,2022-01-03,2022-01-03,,True
3006,3023,NO,2022-01-04,2022-01-04,,True
3007,4121,FI,2022-01-05,2022-01-05,,True
3008,642,NO,2022-01-05,2022-01-05,,True
3009,4208,NO,2022-01-05,2022-01-05,,True
